mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid4id2.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid2id2.xml,Template3,FAILED,3,1,2
tadSyncid2id2.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid2id12.xml,Template3,FAILED,4,1,4
tadSyncid2id12.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid4id11.xml,Template3,FAILED,4,1,3
tadSyncid4id11.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid0id11.xml,Template3,FAILED,4,1,2
tadSyncid0id11.xml,ccn4.xml,Template3,FAILED,3,1,2
ccn4.xml,smiTemplateid0.xml,Template1,FAILED,2,1,3
smiTemplateid0.xml,ccn4.xml,Template3,FAILED,4,1,3
ccn4.xml,tadSyncid12id3.xml,Template1,FAILED,4,1,3
tadSyncid12id3.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tadSyncid12id7.xml,Template1,FAILED,4,1,2
tadSyncid12id7.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid8id13.xml,Template2,FAILED,3,1,2
tadSyncid8id13.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid13id11.xml,Template2,FAILED,3,1,3
tadSyncid13id11.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tmi6.xml,Template1,FAILED,2,1,3
tmi6.xml,ccn4.xml,Template4,FAILED,4,1,4
ccn4.xml,tadSyncid8id2.xml,Template1,FAILED,4,1,4
tadSyncid8id2.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,smiTemplateid12.xml,Template1,FAILED,1,1,3
smiTemplateid12.xml,ccn4.xml,Template3,FAILED,4,1,3
ccn4.xml,tadSyncid5id5.xml,Template2,FAILED,3,1,2
tadSyncid5id5.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid12id12.xml,Template3,FAILED,3,1,3
tadSyncid12id12.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid9id3.xml,Template4,FAILED,4,1,2
tadSyncid9id3.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid7id11.xml,Template4,FAILED,4,1,3
tadSyncid7id11.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid0id10.xml,Template4,FAILED,4,1,3
tadSyncid0id10.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid12id2.xml,Template1,FAILED,4,1,3
tadSyncid12id2.xml,ccn4.xml,Template2,FAILED,3,1,2
ccn4.xml,tmi14.xml,Template1,FAILED,3,1,2
tmi14.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid3id7.xml,Template4,FAILED,4,1,3
tadSyncid3id7.xml,ccn4.xml,Template2,FAILED,3,1,4
ccn4.xml,cxl4.xml,Template2,FAILED,3,1,3
cxl4.xml,ccn4.xml,Template1,FAILED,1,1,2
ccn4.xml,tadSyncid4id0.xml,Template3,FAILED,4,1,4
tadSyncid4id0.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,ccn1.xml,Template2,FAILED,2,1,4
ccn1.xml,ccn4.xml,Template1,FAILED,2,1,2
ccn4.xml,cxs2.xml,Template1,FAILED,1,1,3
cxs2.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,cxs3.xml,Template1,FAILED,3,1,3
cxs3.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid10id10.xml,Template3,FAILED,3,1,3
tadSyncid10id10.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,cxl2.xml,Template1,FAILED,1,1,3
cxl2.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid6id3.xml,Template3,FAILED,4,1,3
tadSyncid6id3.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,ccn6.xml,Template3,FAILED,3,1,3
ccn6.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid8id5.xml,Template1,FAILED,4,1,3
tadSyncid8id5.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tadSyncid2id1.xml,Template1,FAILED,3,1,3
tadSyncid2id1.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tmi8.xml,Template2,FAILED,2,1,3
tmi8.xml,ccn4.xml,Template4,FAILED,4,1,2
ccn4.xml,tadSyncid4id4.xml,Template3,FAILED,3,1,3
tadSyncid4id4.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid2id7.xml,Template1,FAILED,4,1,3
tadSyncid2id7.xml,ccn4.xml,Template2,FAILED,3,1,4
ccn4.xml,tadSyncid6id10.xml,Template2,FAILED,4,1,3
tadSyncid6id10.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid7id6.xml,Template1,FAILED,4,1,3
tadSyncid7id6.xml,ccn4.xml,Template1,FAILED,3,1,4
ccn4.xml,tadSyncid11id5.xml,Template1,FAILED,4,1,2
tadSyncid11id5.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid3id11.xml,Template4,FAILED,4,1,3
tadSyncid3id11.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tmi2.xml,Template2,FAILED,2,1,2
tmi2.xml,ccn4.xml,Template1,FAILED,4,1,2
ccn4.xml,tadSyncid3id13.xml,Template2,FAILED,3,1,3
tadSyncid3id13.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid9id5.xml,Template1,FAILED,4,1,3
tadSyncid9id5.xml,ccn4.xml,Template3,FAILED,3,1,2
ccn4.xml,tadSyncid2id11.xml,Template4,FAILED,4,1,2
tadSyncid2id11.xml,ccn4.xml,Template2,FAILED,3,1,4
ccn4.xml,tadSyncid8id11.xml,Template4,FAILED,4,1,3
tadSyncid8id11.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid1id0.xml,Template2,FAILED,3,1,3
tadSyncid1id0.xml,ccn4.xml,Template2,FAILED,2,1,4
ccn4.xml,tadSyncid2id13.xml,Template3,FAILED,3,1,3
tadSyncid2id13.xml,ccn4.xml,Template1,FAILED,2,1,2
ccn4.xml,tadSyncid4id6.xml,Template1,FAILED,4,1,3
tadSyncid4id6.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid0id7.xml,Template4,FAILED,4,1,2
tadSyncid0id7.xml,ccn4.xml,Template2,FAILED,3,1,2
ccn4.xml,tadSyncid11id4.xml,Template1,FAILED,4,1,3
tadSyncid11id4.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid6id5.xml,Template4,FAILED,4,1,2
tadSyncid6id5.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid9id0.xml,Template4,FAILED,4,1,3
tadSyncid9id0.xml,ccn4.xml,Template2,FAILED,3,1,2
ccn4.xml,tadSyncid7id12.xml,Template2,FAILED,4,1,3
tadSyncid7id12.xml,ccn4.xml,Template3,FAILED,3,1,2
ccn4.xml,tadSyncid2id10.xml,Template4,FAILED,4,1,3
tadSyncid2id10.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid4id9.xml,Template4,FAILED,4,1,2
tadSyncid4id9.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid1id11.xml,Template3,FAILED,3,1,3
tadSyncid1id11.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid0id2.xml,Template3,FAILED,4,1,3
tadSyncid0id2.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tadSyncid1id9.xml,Template1,FAILED,3,1,2
tadSyncid1id9.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid11id7.xml,Template1,FAILED,4,1,3
tadSyncid11id7.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid13id8.xml,Template2,FAILED,3,1,3
tadSyncid13id8.xml,ccn4.xml,Template1,FAILED,2,1,2
ccn4.xml,tadSyncid11id13.xml,Template3,FAILED,3,1,4
tadSyncid11id13.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid9id4.xml,Template3,FAILED,4,1,3
tadSyncid9id4.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tadSyncid1id3.xml,Template1,FAILED,3,1,2
tadSyncid1id3.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid4id3.xml,Template4,FAILED,4,1,3
tadSyncid4id3.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid2id9.xml,Template2,FAILED,4,1,3
tadSyncid2id9.xml,ccn4.xml,Template2,FAILED,3,1,2
ccn4.xml,tadSyncid5id8.xml,Template4,FAILED,4,1,3
tadSyncid5id8.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid5id12.xml,Template3,FAILED,4,1,3
tadSyncid5id12.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid10id0.xml,Template4,FAILED,4,1,3
tadSyncid10id0.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid8id4.xml,Template3,FAILED,4,1,3
tadSyncid8id4.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid8id1.xml,Template3,FAILED,3,1,2
tadSyncid8id1.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid12id5.xml,Template4,FAILED,4,1,2
tadSyncid12id5.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid3id8.xml,Template1,FAILED,4,1,3
tadSyncid3id8.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid1id5.xml,Template1,FAILED,3,1,3
tadSyncid1id5.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid11id0.xml,Template3,FAILED,4,1,3
tadSyncid11id0.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid6id12.xml,Template4,FAILED,4,1,3
tadSyncid6id12.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid12id0.xml,Template4,FAILED,4,1,3
tadSyncid12id0.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,smiTemplateid8.xml,Template3,FAILED,3,1,3
smiTemplateid8.xml,ccn4.xml,Template5,FAILED,5,1,2
ccn4.xml,tadSyncid0id8.xml,Template1,FAILED,4,1,4
tadSyncid0id8.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid9id2.xml,Template1,FAILED,4,1,3
tadSyncid9id2.xml,ccn4.xml,Template1,FAILED,3,1,3
